system:index,NDSI,doy,lat,long,name,year,.geo
2019_03_31_4,,90.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_31_5,,90.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_01_0,,91.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_01_1,,91.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_01_2,,91.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_01_3,,91.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_01_4,7069.0,91.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_01_5,,91.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_02_0,3489.0,92.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_02_1,3489.0,92.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_02_2,3489.0,92.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_02_3,3489.0,92.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_02_4,4044.0,92.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_02_5,5283.0,92.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_03_0,,93.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_03_1,,93.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_03_2,,93.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_03_3,,93.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_03_4,6997.0,93.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_03_5,,93.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_04_0,,94.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_04_1,,94.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_04_2,,94.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_04_3,,94.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_04_4,6357.0,94.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_04_5,,94.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_05_0,,95.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_05_1,,95.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_05_2,,95.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_05_3,,95.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_05_4,8153.0,95.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_05_5,,95.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_06_0,8587.0,96.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_06_1,8587.0,96.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_06_2,8587.0,96.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_06_3,8587.0,96.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_06_4,8601.0,96.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_06_5,,96.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_07_0,,97.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_07_1,,97.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_07_2,,97.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_07_3,,97.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_07_4,,97.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_07_5,,97.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_08_0,,98.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_08_1,,98.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_08_2,,98.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_08_3,,98.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_08_4,5513.0,98.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_08_5,,98.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_09_0,,99.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_09_1,,99.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_09_2,,99.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_09_3,,99.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_09_4,3294.0,99.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_09_5,,99.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_10_0,,100.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_10_1,,100.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_10_2,,100.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_10_3,,100.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_10_4,7025.0,100.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_10_5,,100.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_11_0,2234.0,101.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_11_1,2234.0,101.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_11_2,2234.0,101.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_11_3,2234.0,101.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_11_4,2086.0,101.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_11_5,,101.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_12_0,,102.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_12_1,,102.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_12_2,,102.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_12_3,,102.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_12_4,2743.0,102.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_12_5,,102.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_13_0,3359.0,103.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_13_1,3359.0,103.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_13_2,3359.0,103.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_13_3,3359.0,103.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_13_4,,103.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_13_5,,103.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_14_0,,104.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_14_1,,104.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_14_2,,104.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_14_3,,104.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_14_4,2120.0,104.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_14_5,,104.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_15_0,,105.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_15_1,,105.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_15_2,,105.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_15_3,,105.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_15_4,8000.0,105.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_15_5,,105.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_16_0,,106.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_16_1,,106.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_16_2,,106.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_16_3,,106.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_16_4,3276.0,106.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_16_5,,106.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_17_0,5735.0,107.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_17_1,5735.0,107.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_17_2,5735.0,107.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_17_3,5735.0,107.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_17_4,,107.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_17_5,,107.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_18_0,2878.0,108.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_18_1,2878.0,108.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_18_2,2878.0,108.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_18_3,2878.0,108.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_18_4,,108.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_18_5,,108.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_19_0,,109.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_19_1,,109.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_19_2,,109.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_19_3,,109.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_19_4,2527.0,109.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_19_5,,109.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_20_0,,110.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_20_1,,110.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_20_2,,110.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_20_3,,110.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_20_4,4751.0,110.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_20_5,,110.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_21_0,,111.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_21_1,,111.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_21_2,,111.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_21_3,,111.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_21_4,,111.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_21_5,,111.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_22_0,,112.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_22_1,,112.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_22_2,,112.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_22_3,,112.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_22_4,2463.0,112.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_22_5,,112.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_23_0,,113.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_23_1,,113.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_23_2,,113.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_23_3,,113.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_23_4,2908.0,113.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_23_5,,113.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_24_0,,114.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_24_1,,114.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_24_2,,114.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_24_3,,114.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_24_4,7042.0,114.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_24_5,,114.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_25_0,,115.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_25_1,,115.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_25_2,,115.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_25_3,,115.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_25_4,8276.0,115.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_25_5,,115.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_26_0,,116.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_26_1,,116.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_26_2,,116.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_26_3,,116.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_26_4,,116.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_26_5,,116.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_27_0,8141.0,117.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_27_1,8141.0,117.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_27_2,8141.0,117.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_27_3,8141.0,117.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_27_4,,117.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_27_5,8224.0,117.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_28_0,,118.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_28_1,,118.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_28_2,,118.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_28_3,,118.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_28_4,6271.0,118.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_28_5,,118.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_29_0,7881.0,119.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_29_1,7881.0,119.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_29_2,7881.0,119.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_29_3,7881.0,119.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_29_4,7746.0,119.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_29_5,,119.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_04_30_0,2350.0,120.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_04_30_1,2350.0,120.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_04_30_2,2350.0,120.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_04_30_3,2350.0,120.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_04_30_4,2774.0,120.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_04_30_5,,120.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_01_0,2776.0,121.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_01_1,2776.0,121.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_01_2,2776.0,121.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
