system:index,NDVI,doy,lat,long,name,year,.geo
2017_09_22_1,-4.4205872109159827E-4,265.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_09_22_2,-4.4205872109159827E-4,265.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_09_22_3,-4.4205872109159827E-4,265.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_09_22_4,-0.004483139608055353,265.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_09_22_5,-0.0034231655299663544,265.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_09_23_0,0.015189873054623604,266.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_09_23_1,0.015189873054623604,266.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_09_23_2,0.015189873054623604,266.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_09_23_3,0.015189873054623604,266.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_09_23_4,0.006635299883782864,266.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_09_23_5,-0.0032695000991225243,266.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_09_24_0,0.020396599546074867,267.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_09_24_1,0.020396599546074867,267.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_09_24_2,0.020396599546074867,267.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_09_24_3,0.020396599546074867,267.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_09_24_4,0.03925767168402672,267.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_09_24_5,-0.05660377815365791,267.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_09_25_0,0.12693971395492554,268.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_09_25_1,0.12693971395492554,268.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_09_25_2,0.12693971395492554,268.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_09_25_3,0.12693971395492554,268.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_09_25_4,0.10287206619977951,268.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_09_25_5,-0.030437540262937546,268.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_09_26_0,0.40775778889656067,269.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_09_26_1,0.40775778889656067,269.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_09_26_2,0.40775778889656067,269.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_09_26_3,0.40775778889656067,269.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_09_26_4,0.26986053586006165,269.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_09_26_5,0.012309206649661064,269.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_09_27_0,0.4256410300731659,270.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_09_27_1,0.4256410300731659,270.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_09_27_2,0.4256410300731659,270.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_09_27_3,0.4256410300731659,270.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_09_27_4,0.4430961310863495,270.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_09_27_5,-1.0,270.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_09_28_0,0.28948545455932617,271.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_09_28_1,0.28948545455932617,271.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_09_28_2,0.28948545455932617,271.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_09_28_3,0.28948545455932617,271.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_09_28_4,0.3557046949863434,271.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_09_28_5,-0.10327456146478653,271.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_09_29_0,-0.0016689847689121962,272.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_09_29_1,-0.0016689847689121962,272.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_09_29_2,-0.0016689847689121962,272.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_09_29_3,-0.0016689847689121962,272.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_09_29_4,-0.012583667412400246,272.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_09_29_5,-0.003977724816650152,272.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_09_30_0,0.3381131887435913,273.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_09_30_1,0.3381131887435913,273.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_09_30_2,0.3381131887435913,273.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_09_30_3,0.3381131887435913,273.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_09_30_4,0.3777494430541992,273.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_09_30_5,0.2724820077419281,273.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_01_0,-0.0032341526821255684,274.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_01_1,-0.0032341526821255684,274.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_01_2,-0.0032341526821255684,274.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_01_3,-0.0032341526821255684,274.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_01_4,-0.005450465250760317,274.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_01_5,-0.007955367676913738,274.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_02_0,-0.014171565882861614,275.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_02_1,-0.014171565882861614,275.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_02_2,-0.014171565882861614,275.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_02_3,-0.014171565882861614,275.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_02_4,-0.012234287336468697,275.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_02_5,-0.013300718739628792,275.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_03_0,-0.0028588755521923304,276.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_03_1,-0.0028588755521923304,276.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_03_2,-0.0028588755521923304,276.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_03_3,-0.0028588755521923304,276.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_03_4,0.0011451005702838302,276.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_03_5,-0.010044737718999386,276.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_04_0,0.00958466436713934,277.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_04_1,0.00958466436713934,277.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_04_2,0.00958466436713934,277.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_04_3,0.00958466436713934,277.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_04_4,8.040739921852946E-4,277.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_04_5,-0.018364928662776947,277.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_05_0,0.057304274290800095,278.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_05_1,0.057304274290800095,278.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_05_2,0.057304274290800095,278.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_05_3,0.057304274290800095,278.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_05_4,0.017133643850684166,278.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_05_5,-0.014561664313077927,278.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_06_0,-0.0021860578563064337,279.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_06_1,-0.0021860578563064337,279.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_06_2,-0.0021860578563064337,279.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_06_3,-0.0021860578563064337,279.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_06_4,-0.02018163539469242,279.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_06_5,-0.044086478650569916,279.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_07_0,0.01385458093136549,280.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_07_1,0.01385458093136549,280.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_07_2,0.01385458093136549,280.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_07_3,0.01385458093136549,280.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_07_4,-0.014885342679917812,280.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_07_5,-0.036075472831726074,280.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_08_0,0.0028072362765669823,281.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_08_1,0.0028072362765669823,281.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_08_2,0.0028072362765669823,281.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_08_3,0.0028072362765669823,281.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_08_4,-0.011067193001508713,281.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_08_5,-0.014859228394925594,281.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_09_0,-0.07307032495737076,282.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_09_1,-0.07307032495737076,282.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_09_2,-0.07307032495737076,282.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_09_3,-0.07307032495737076,282.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_09_4,-0.05964912101626396,282.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_09_5,-0.034209221601486206,282.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_10_0,0.05544314160943031,283.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_10_1,0.05544314160943031,283.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_10_2,0.05544314160943031,283.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_10_3,0.05544314160943031,283.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_10_4,0.12754970788955688,283.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_10_5,-0.008434177376329899,283.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_11_0,-0.022296171635389328,284.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_11_1,-0.022296171635389328,284.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_11_2,-0.022296171635389328,284.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_11_3,-0.022296171635389328,284.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_11_4,-0.004395840223878622,284.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_11_5,-7.844895008020103E-4,284.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_12_0,0.011684239841997623,285.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_12_1,0.011684239841997623,285.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_12_2,0.011684239841997623,285.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_12_3,0.011684239841997623,285.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_12_4,0.029518019407987595,285.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_12_5,-0.006234595086425543,285.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_13_0,0.04371799901127815,286.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_13_1,0.04371799901127815,286.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_13_2,0.04371799901127815,286.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_13_3,0.04371799901127815,286.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_13_4,0.08070103824138641,286.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_13_5,-0.20691461861133575,286.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_14_0,-0.046208009123802185,287.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_14_1,-0.046208009123802185,287.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_14_2,-0.046208009123802185,287.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_14_3,-0.046208009123802185,287.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_14_4,-0.05541267246007919,287.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_14_5,-0.05901706591248512,287.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_15_0,0.012899805791676044,288.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_15_1,0.012899805791676044,288.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_15_2,0.012899805791676044,288.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_15_3,0.012899805791676044,288.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_15_4,-0.022486969828605652,288.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_15_5,-0.03993942588567734,288.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_16_0,-0.028040599077939987,289.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_16_1,-0.028040599077939987,289.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_16_2,-0.028040599077939987,289.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2017_10_16_3,-0.028040599077939987,289.0,69.57515,-138.89453,Phenocam4,2017.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2017_10_16_4,-0.010029498487710953,289.0,69.57651,-138.86711,Phenocam5,2017.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2017_10_16_5,-0.025954702869057655,289.0,69.57483,-138.86305,Phenocam6,2017.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2017_10_17_0,-0.023813631385564804,290.0,69.5756,-138.9046,Phenocam1,2017.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2017_10_17_1,-0.023813631385564804,290.0,69.5757,-138.90525,Phenocam2,2017.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2017_10_17_2,-0.023813631385564804,290.0,69.57781,-138.91277,Phenocam3,2017.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
